n_features,fold,roc_auc,average_precision,balanced_accuracy,accuracy,f1,precision,recall,sensitivity,specificity,brier_score
8,7,0.7954545454545454,0.8869620575502928,0.5511363636363636,0.5789473684210527,0.6666666666666666,0.6153846153846154,0.7272727272727273,0.7272727272727273,0.375,0.190064811774492
8,8,0.8452380952380951,0.9063314000814002,0.7619047619047619,0.7368421052631579,0.7619047619047619,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.15631646023588947
8,9,0.8311688311688311,0.9122246737219999,0.6948051948051948,0.7222222222222222,0.782608695652174,0.75,0.8181818181818182,0.8181818181818182,0.5714285714285714,0.1721425925925926
8,10,0.8409090909090909,0.8868787777878686,0.7215909090909092,0.7368421052631579,0.782608695652174,0.75,0.8181818181818182,0.8181818181818182,0.625,0.1653406756531688
8,11,0.8409090909090908,0.8937015301988565,0.7840909090909092,0.7894736842105263,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.75,0.1547729475164802
8,12,0.9090909090909091,0.9328688987779896,0.7556818181818181,0.7368421052631579,0.7368421052631579,0.875,0.6363636363636364,0.6363636363636364,0.875,0.14657382967666283
8,13,0.9047619047619047,0.9470538720538721,0.7440476190476191,0.7894736842105263,0.8461538461538461,0.7857142857142857,0.9166666666666666,0.9166666666666666,0.5714285714285714,0.13122397660818716
8,14,0.7922077922077922,0.8619870028960939,0.7402597402597402,0.7777777777777778,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.5714285714285714,0.1622185185185185
9,0,0.8352272727272727,0.875990675990676,0.7215909090909092,0.7368421052631579,0.782608695652174,0.75,0.8181818181818182,0.8181818181818182,0.625,0.16680058479532164
9,1,0.8409090909090909,0.8915504949595858,0.6931818181818181,0.6842105263157895,0.7,0.7777777777777778,0.6363636363636364,0.6363636363636364,0.75,0.1650714094268353
9,2,0.9204545454545455,0.9542355371900826,0.7670454545454546,0.7894736842105263,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.625,0.12218011695906432
9,3,0.8452380952380952,0.8933573371073372,0.8154761904761905,0.8421052631578947,0.88,0.8461538461538461,0.9166666666666666,0.9166666666666666,0.7142857142857143,0.1342222222222222
9,4,0.7662337662337663,0.8518466382102746,0.6948051948051948,0.7222222222222222,0.782608695652174,0.75,0.8181818181818182,0.8181818181818182,0.5714285714285714,0.18764633348260557
9,5,0.8977272727272727,0.9306572215663125,0.8295454545454546,0.8421052631578947,0.8695652173913043,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.75,0.12312701374424821
9,6,0.9090909090909091,0.9072838777384233,0.8011363636363636,0.7894736842105263,0.8,0.8888888888888888,0.7272727272727273,0.7272727272727273,0.875,0.15094830233624196
9,7,0.7954545454545454,0.8869620575502928,0.5511363636363636,0.5789473684210527,0.6666666666666666,0.6153846153846154,0.7272727272727273,0.7272727272727273,0.375,0.20490853108103302
9,8,0.8571428571428571,0.9098917286417287,0.7619047619047619,0.7368421052631579,0.7619047619047619,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.14476557730844913
9,9,0.8441558441558442,0.9070693195693196,0.6948051948051948,0.7222222222222222,0.782608695652174,0.75,0.8181818181818182,0.8181818181818182,0.5714285714285714,0.14988946270799594
9,10,0.7954545454545454,0.844966144966145,0.6761363636363636,0.6842105263157895,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.625,0.175815987405504
9,11,0.8068181818181818,0.8545406910380173,0.7840909090909092,0.7894736842105263,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.75,0.17605087719298249
9,12,0.9204545454545454,0.9416994621540076,0.7556818181818181,0.7368421052631579,0.7368421052631579,0.875,0.6363636363636364,0.6363636363636364,0.875,0.1444359588125578
9,13,0.9166666666666666,0.9563131313131314,0.7440476190476191,0.7894736842105263,0.8461538461538461,0.7857142857142857,0.9166666666666666,0.9166666666666666,0.5714285714285714,0.12458766013805612
9,14,0.8311688311688312,0.8863931523022432,0.7402597402597402,0.7777777777777778,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.5714285714285714,0.15408333333333332
10,0,0.8977272727272727,0.9329105238196147,0.7670454545454546,0.7894736842105263,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.625,0.14286783625730992
10,1,0.8579545454545454,0.8903072937163847,0.8011363636363636,0.7894736842105263,0.8,0.8888888888888888,0.7272727272727273,0.7272727272727273,0.875,0.1610485380116959
10,2,0.9772727272727273,0.9841597796143251,0.9375,0.9473684210526315,0.9565217391304348,0.9166666666666666,1.0,1.0,0.875,0.1161060500753167
10,3,0.8690476190476191,0.9075829263329264,0.8154761904761905,0.8421052631578947,0.88,0.8461538461538461,0.9166666666666666,0.9166666666666666,0.7142857142857143,0.13252397660818716
10,4,0.8051948051948051,0.8847470711107075,0.7402597402597402,0.7777777777777778,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.9090909090909091,0.5714285714285714,0.1635703703703704
10,5,0.9090909090909091,0.936151727060818,0.8295454545454546,0.8421052631578947,0.8695652173913043,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.75,0.11430148658345846
10,6,0.9090909090909091,0.9072838777384233,0.8920454545454546,0.8947368421052632,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.875,0.12950175438596492
10,7,0.7727272727272727,0.8702143815780179,0.6136363636363636,0.631578947368421,0.6956521739130435,0.6666666666666666,0.7272727272727273,0.7272727272727273,0.5,0.21313684210526315
